Date,Cloud Provider,Service,Department,Project,Region,Environment,Cost,Usage,Unit,Cost Center,Year,Month,Quarter,Month-Year,Optimization Status,Potential Savings
1/1/2023,GCP,Cloud CDN,Engineering,Mobile App,europe-west1,Production,92.19,5722.96,units,ENG-218,2023,1,1,2023-01,Reserved Instance Candidate,34.29
1/1/2023,GCP,Cloud CDN,Engineering,Mobile App,asia-southeast1,Production,105.95,603.8,units,ENG-952,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Persistent Disk,Engineering,Mobile App,us-central1,Production,223.65,2093.12,units,ENG-757,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Persistent Disk,Engineering,Mobile App,us-west1,Staging,81.46,297.27,units,ENG-968,2023,1,1,2023-01,Potential Waste,50.27
1/1/2023,GCP,Persistent Disk,Engineering,Mobile App,europe-west1,Staging,67.58,269.57,units,ENG-856,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Persistent Disk,Engineering,Mobile App,asia-southeast1,Production,151.63,777.74,units,ENG-776,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Cloud Pub/Sub,Engineering,Mobile App,us-central1,Production,82.55,638.64,units,ENG-577,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Cloud Pub/Sub,Engineering,Mobile App,us-west1,Testing,6.17,31.74,units,ENG-697,2023,1,1,2023-01,Right-sizing Opportunity,2.13
1/1/2023,GCP,Compute Engine,Engineering,API Services,us-central1,Production,1186.73,14834.11,instance-hours,ENG-512,2023,1,1,2023-01,Reserved Instance Candidate,392.32
1/1/2023,GCP,Compute Engine,Engineering,API Services,europe-west1,Development,167.83,2097.87,instance-hours,ENG-179,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Compute Engine,Engineering,API Services,asia-southeast1,Production,1166.79,14584.91,instance-hours,ENG-974,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Cloud Storage,Engineering,API Services,us-central1,Production,220.47,11023.41,GB-month,ENG-396,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Cloud Storage,Engineering,API Services,europe-west1,Production,195.15,9757.29,GB-month,ENG-557,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,BigQuery,Engineering,API Services,us-central1,Staging,152.4,30.48,TB processed,ENG-618,2023,1,1,2023-01,Potential Waste,120.49
1/1/2023,GCP,BigQuery,Engineering,API Services,us-west1,Production,495.04,99.01,TB processed,ENG-215,2023,1,1,2023-01,Reserved Instance Candidate,185.53
1/1/2023,GCP,Cloud Functions,Engineering,API Services,us-central1,Production,20.97,78.62,units,ENG-899,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Cloud Functions,Engineering,API Services,us-west1,Production,112.92,4070.9,units,ENG-167,2023,1,1,2023-01,Reserved Instance Candidate,40.7
1/1/2023,GCP,Cloud Functions,Engineering,API Services,europe-west1,Development,11.94,35.7,units,ENG-934,2023,1,1,2023-01,Right-sizing Opportunity,3.63
1/1/2023,GCP,Cloud SQL,Engineering,API Services,us-central1,Production,368.6,6128.19,units,ENG-816,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Cloud SQL,Engineering,API Services,us-west1,Staging,89.33,919.72,units,ENG-764,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Cloud SQL,Engineering,API Services,asia-southeast1,Development,59.1,1360.86,units,ENG-411,2023,1,1,2023-01,Reserved Instance Candidate,21.46
1/1/2023,GCP,Cloud CDN,Engineering,API Services,us-central1,Production,120.86,336.6,units,ENG-176,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Cloud CDN,Engineering,API Services,us-west1,Production,109.31,315.55,units,ENG-780,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Cloud CDN,Engineering,API Services,europe-west1,Staging,25.85,70.74,units,ENG-523,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Persistent Disk,Engineering,API Services,us-central1,Production,223.59,911.08,units,ENG-639,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Cloud Pub/Sub,Engineering,API Services,us-west1,Production,53.22,147.02,units,ENG-231,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Cloud Pub/Sub,Engineering,API Services,europe-west1,Production,67.33,774.54,units,ENG-220,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Cloud Pub/Sub,Engineering,API Services,asia-southeast1,Production,45.84,123.98,units,ENG-510,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Compute Engine,Engineering,DevOps,us-central1,Production,1119.63,13995.38,instance-hours,ENG-233,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Compute Engine,Engineering,DevOps,us-west1,Development,159.4,1992.53,instance-hours,ENG-841,2023,1,1,2023-01,Right-sizing Opportunity,49.08
1/1/2023,GCP,Compute Engine,Engineering,DevOps,asia-southeast1,Staging,226.16,2826.99,instance-hours,ENG-838,2023,1,1,2023-01,Potential Waste,165.64
1/1/2023,GCP,BigQuery,Engineering,DevOps,us-central1,Development,86.91,17.38,TB processed,ENG-572,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,BigQuery,Engineering,DevOps,europe-west1,Development,68.4,13.68,TB processed,ENG-631,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Cloud Functions,Engineering,DevOps,us-central1,Staging,36.6,143.76,units,ENG-169,2023,1,1,2023-01,Reserved Instance Candidate,13.84
1/1/2023,GCP,Cloud Functions,Engineering,DevOps,asia-southeast1,Production,84.64,652.8,units,ENG-150,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Cloud SQL,Engineering,DevOps,us-central1,Development,76.93,231.8,units,ENG-892,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Cloud SQL,Engineering,DevOps,europe-west1,Production,424.93,1131.62,units,ENG-552,2023,1,1,2023-01,Reserved Instance Candidate,155.96
1/1/2023,GCP,Cloud CDN,Engineering,DevOps,us-central1,Production,70.74,184.61,units,ENG-393,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Cloud CDN,Engineering,DevOps,us-west1,Development,16.69,52.73,units,ENG-852,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Cloud CDN,Engineering,DevOps,europe-west1,Production,96.2,448.75,units,ENG-516,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Cloud CDN,Engineering,DevOps,asia-southeast1,Production,76.85,382.32,units,ENG-551,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Persistent Disk,Engineering,DevOps,us-west1,Production,235.65,1925.12,units,ENG-527,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Persistent Disk,Engineering,DevOps,europe-west1,Staging,71.87,580.76,units,ENG-817,2023,1,1,2023-01,Potential Waste,49.06
1/1/2023,GCP,Persistent Disk,Engineering,DevOps,asia-southeast1,Development,52.47,187.57,units,ENG-348,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Compute Engine,Data Science,ML Models,us-west1,Production,705.7,8821.25,instance-hours,DAT-434,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Compute Engine,Data Science,ML Models,asia-southeast1,Production,618.56,7731.96,instance-hours,DAT-443,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Cloud Storage,Data Science,ML Models,us-central1,Development,33.73,1686.34,GB-month,DAT-748,2023,1,1,2023-01,Reserved Instance Candidate,13.28
1/1/2023,GCP,Cloud Storage,Data Science,ML Models,us-west1,Staging,43.47,2173.63,GB-month,DAT-711,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Cloud Storage,Data Science,ML Models,europe-west1,Development,39.99,1999.74,GB-month,DAT-841,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Cloud Storage,Data Science,ML Models,asia-southeast1,Development,27.59,1379.37,GB-month,DAT-162,2023,1,1,2023-01,Right-sizing Opportunity,5.67
1/1/2023,GCP,BigQuery,Data Science,ML Models,us-central1,Production,783.39,156.68,TB processed,DAT-156,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,BigQuery,Data Science,ML Models,asia-southeast1,Testing,94.03,18.81,TB processed,DAT-127,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Cloud Functions,Data Science,ML Models,us-west1,Production,108.35,346.48,units,DAT-368,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Cloud Functions,Data Science,ML Models,europe-west1,Production,145.22,377.19,units,DAT-701,2023,1,1,2023-01,Reserved Instance Candidate,51.09
1/1/2023,GCP,Cloud Functions,Data Science,ML Models,asia-southeast1,Staging,11.17,47.7,units,DAT-667,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Cloud SQL,Data Science,ML Models,us-central1,Production,495.4,8312.17,units,DAT-153,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Cloud SQL,Data Science,ML Models,us-west1,Production,327.56,1251,units,DAT-741,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Cloud SQL,Data Science,ML Models,europe-west1,Development,70.58,1389.39,units,DAT-580,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Cloud SQL,Data Science,ML Models,asia-southeast1,Staging,77.8,436.78,units,DAT-259,2023,1,1,2023-01,Potential Waste,52.67
1/1/2023,GCP,Cloud CDN,Data Science,ML Models,us-west1,Testing,14.51,47.4,units,DAT-866,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Cloud CDN,Data Science,ML Models,europe-west1,Production,62.39,888.34,units,DAT-862,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Cloud CDN,Data Science,ML Models,asia-southeast1,Production,88.44,1077.43,units,DAT-152,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Persistent Disk,Data Science,ML Models,us-central1,Production,192.15,1548.34,units,DAT-684,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Persistent Disk,Data Science,ML Models,us-west1,Production,169.15,1079.87,units,DAT-260,2023,1,1,2023-01,Reserved Instance Candidate,67.36
1/1/2023,GCP,Cloud Pub/Sub,Data Science,ML Models,us-west1,Production,43.62,229.7,units,DAT-148,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Cloud Pub/Sub,Data Science,ML Models,asia-southeast1,Production,61.39,803.66,units,DAT-134,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Compute Engine,Data Science,Analytics Pipeline,us-central1,Production,530.91,6636.43,instance-hours,DAT-264,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Compute Engine,Data Science,Analytics Pipeline,asia-southeast1,Development,133.75,1671.86,instance-hours,DAT-737,2023,1,1,2023-01,Right-sizing Opportunity,48.55
1/1/2023,GCP,Cloud Storage,Data Science,Analytics Pipeline,us-central1,Production,203.52,10176.19,GB-month,DAT-483,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Cloud Storage,Data Science,Analytics Pipeline,europe-west1,Production,273.21,13660.71,GB-month,DAT-506,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,BigQuery,Data Science,Analytics Pipeline,us-central1,Staging,151,30.2,TB processed,DAT-789,2023,1,1,2023-01,Potential Waste,120.14
1/1/2023,GCP,Cloud Functions,Data Science,Analytics Pipeline,us-west1,Production,68.26,720.04,units,DAT-356,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Cloud Functions,Data Science,Analytics Pipeline,asia-southeast1,Production,91.98,306.96,units,DAT-919,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Cloud SQL,Data Science,Analytics Pipeline,us-central1,Development,72.22,943.39,units,DAT-650,2023,1,1,2023-01,Right-sizing Opportunity,15.5
1/1/2023,GCP,Cloud SQL,Data Science,Analytics Pipeline,europe-west1,Development,68.11,540.47,units,DAT-908,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Cloud SQL,Data Science,Analytics Pipeline,asia-southeast1,Production,408.06,4932.05,units,DAT-956,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Cloud CDN,Data Science,Analytics Pipeline,us-central1,Staging,27.28,81.73,units,DAT-422,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Cloud CDN,Data Science,Analytics Pipeline,us-west1,Production,105.83,440.58,units,DAT-283,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Cloud CDN,Data Science,Analytics Pipeline,asia-southeast1,Production,79.47,446.81,units,DAT-339,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Persistent Disk,Data Science,Analytics Pipeline,us-central1,Production,272.79,850.69,units,DAT-376,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Persistent Disk,Data Science,Analytics Pipeline,europe-west1,Production,208.45,7390.67,units,DAT-393,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Persistent Disk,Data Science,Analytics Pipeline,asia-southeast1,Development,34.75,1256.84,units,DAT-566,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Cloud Pub/Sub,Data Science,Analytics Pipeline,us-central1,Production,95.06,415.23,units,DAT-359,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Compute Engine,Data Science,Data Lake,asia-southeast1,Production,390.29,4878.59,instance-hours,DAT-653,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Cloud Storage,Data Science,Data Lake,us-west1,Production,153.14,7656.95,GB-month,DAT-501,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,BigQuery,Data Science,Data Lake,us-central1,Development,67.32,13.46,TB processed,DAT-561,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Cloud Functions,Data Science,Data Lake,us-west1,Production,215.98,2384.47,units,DAT-768,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Cloud Functions,Data Science,Data Lake,europe-west1,Staging,55.72,235.69,units,DAT-312,2023,1,1,2023-01,Reserved Instance Candidate,21.57
1/1/2023,GCP,Cloud SQL,Data Science,Data Lake,us-central1,Testing,65.99,974.7,units,DAT-576,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Cloud SQL,Data Science,Data Lake,us-west1,Production,341.55,2805.48,units,DAT-636,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Cloud SQL,Data Science,Data Lake,asia-southeast1,Production,490.16,5907.33,units,DAT-385,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Cloud CDN,Data Science,Data Lake,asia-southeast1,Production,94.19,1785.26,units,DAT-830,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Persistent Disk,Data Science,Data Lake,us-central1,Production,257.77,881.73,units,DAT-475,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Persistent Disk,Data Science,Data Lake,us-west1,Production,223.37,1162.42,units,DAT-353,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Persistent Disk,Data Science,Data Lake,europe-west1,Staging,64.05,332.12,units,DAT-235,2023,1,1,2023-01,Potential Waste,46.78
1/1/2023,GCP,Persistent Disk,Data Science,Data Lake,asia-southeast1,Development,40.95,150.88,units,DAT-179,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Cloud Pub/Sub,Data Science,Data Lake,asia-southeast1,Production,53.88,340.56,units,DAT-151,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Compute Engine,Data Science,Experimentation,us-central1,Staging,305.98,3824.8,instance-hours,DAT-537,2023,1,1,2023-01,Potential Waste,189.78
1/1/2023,GCP,Cloud Storage,Data Science,Experimentation,us-central1,Production,192.88,9644.19,GB-month,DAT-866,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Cloud Storage,Data Science,Experimentation,us-west1,Development,35.71,1785.56,GB-month,DAT-303,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Cloud Storage,Data Science,Experimentation,europe-west1,Development,46.79,2339.36,GB-month,DAT-270,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,BigQuery,Data Science,Experimentation,us-central1,Testing,0,0,TB processed,DAT-133,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,BigQuery,Data Science,Experimentation,us-west1,Production,508.21,101.64,TB processed,DAT-523,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Cloud Functions,Data Science,Experimentation,us-central1,Production,138.76,1674.51,units,DAT-871,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Cloud Functions,Data Science,Experimentation,us-west1,Staging,47.18,151.75,units,DAT-927,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Cloud Functions,Data Science,Experimentation,europe-west1,Production,105.01,342.72,units,DAT-465,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Cloud SQL,Data Science,Experimentation,us-central1,Staging,111.17,304.21,units,DAT-427,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Cloud SQL,Data Science,Experimentation,asia-southeast1,Production,412.52,2460.46,units,DAT-719,2023,1,1,2023-01,Reserved Instance Candidate,154.54
1/1/2023,GCP,Cloud CDN,Data Science,Experimentation,us-central1,Production,118.4,361.48,units,DAT-620,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Cloud CDN,Data Science,Experimentation,us-west1,Production,79.77,325.48,units,DAT-275,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Cloud CDN,Data Science,Experimentation,asia-southeast1,Testing,13.8,344.17,units,DAT-711,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Persistent Disk,Data Science,Experimentation,us-central1,Production,288.01,4306.74,units,DAT-968,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Persistent Disk,Data Science,Experimentation,asia-southeast1,Production,124.03,550.58,units,DAT-438,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Cloud Pub/Sub,Data Science,Experimentation,us-west1,Testing,6.84,156.19,units,DAT-514,2023,1,1,2023-01,Reserved Instance Candidate,2.09
1/1/2023,GCP,Cloud Pub/Sub,Data Science,Experimentation,europe-west1,Production,82.79,1144.21,units,DAT-364,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Cloud Storage,Product,Product Analytics,us-west1,Production,218.95,10947.53,GB-month,PRO-611,2023,1,1,2023-01,Reserved Instance Candidate,73.61
1/1/2023,GCP,Cloud Storage,Product,Product Analytics,asia-southeast1,Testing,29.77,1488.47,GB-month,PRO-389,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,BigQuery,Product,Product Analytics,us-central1,Production,363.54,72.71,TB processed,PRO-933,2023,1,1,2023-01,Reserved Instance Candidate,140.06
1/1/2023,GCP,BigQuery,Product,Product Analytics,europe-west1,Production,298.15,59.63,TB processed,PRO-970,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Cloud Functions,Product,Product Analytics,us-central1,Staging,24.69,304.21,units,PRO-498,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Cloud Functions,Product,Product Analytics,us-west1,Production,174.57,667.99,units,PRO-124,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Cloud Functions,Product,Product Analytics,asia-southeast1,Staging,24.21,140.24,units,PRO-344,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Cloud SQL,Product,Product Analytics,us-central1,Production,364.84,1117.4,units,PRO-596,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Cloud SQL,Product,Product Analytics,europe-west1,Production,318.75,1879.68,units,PRO-933,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Cloud SQL,Product,Product Analytics,asia-southeast1,Production,404.81,33089.73,units,PRO-259,2023,1,1,2023-01,Reserved Instance Candidate,149.73
1/1/2023,GCP,Cloud CDN,Product,Product Analytics,us-west1,Production,74.63,231.3,units,PRO-371,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Cloud CDN,Product,Product Analytics,europe-west1,Production,84.15,259.91,units,PRO-395,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Cloud CDN,Product,Product Analytics,asia-southeast1,Production,49.95,150.07,units,PRO-333,2023,1,1,2023-01,Reserved Instance Candidate,18.6
1/1/2023,GCP,Cloud Pub/Sub,Product,Product Analytics,asia-southeast1,Production,29.67,89.62,units,PRO-859,2023,1,1,2023-01,Reserved Instance Candidate,11.45
1/1/2023,GCP,BigQuery,Product,User Research,us-central1,Production,432.41,86.48,TB processed,PRO-795,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,BigQuery,Product,User Research,us-west1,Development,46.25,9.25,TB processed,PRO-627,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,BigQuery,Product,User Research,europe-west1,Testing,112.35,22.47,TB processed,PRO-948,2023,1,1,2023-01,Right-sizing Opportunity,37.04
1/1/2023,GCP,BigQuery,Product,User Research,asia-southeast1,Staging,36.03,7.21,TB processed,PRO-745,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Cloud Functions,Product,User Research,us-west1,Production,73.3,356.78,units,PRO-703,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Cloud SQL,Product,User Research,us-central1,Staging,108.08,369.77,units,PRO-369,2023,1,1,2023-01,Potential Waste,59.78
1/1/2023,GCP,Cloud SQL,Product,User Research,us-west1,Production,339.69,2075.42,units,PRO-281,2023,1,1,2023-01,Reserved Instance Candidate,113.68
1/1/2023,GCP,Cloud SQL,Product,User Research,europe-west1,Testing,44.98,143.56,units,PRO-437,2023,1,1,2023-01,Right-sizing Opportunity,13.5
1/1/2023,GCP,Cloud CDN,Product,User Research,us-central1,Production,65.59,590.91,units,PRO-499,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Cloud CDN,Product,User Research,us-west1,Development,12.98,46.53,units,PRO-827,2023,1,1,2023-01,Reserved Instance Candidate,5.11
1/1/2023,GCP,Cloud CDN,Product,User Research,asia-southeast1,Development,16.01,321.92,units,PRO-422,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Persistent Disk,Product,User Research,us-west1,Production,299.8,957.57,units,PRO-501,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Cloud Pub/Sub,Product,User Research,us-west1,Testing,8.83,48.34,units,PRO-470,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Cloud Pub/Sub,Product,User Research,europe-west1,Development,15.58,95.06,units,PRO-934,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Compute Engine,Product,A/B Testing,us-west1,Production,993.68,12421,instance-hours,PRO-508,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Compute Engine,Product,A/B Testing,europe-west1,Testing,172.61,2157.58,instance-hours,PRO-953,2023,1,1,2023-01,Right-sizing Opportunity,48.87
1/1/2023,GCP,Cloud Storage,Product,A/B Testing,us-central1,Production,79.06,3953.19,GB-month,PRO-304,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Cloud Storage,Product,A/B Testing,europe-west1,Development,33.75,1687.46,GB-month,PRO-853,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,BigQuery,Product,A/B Testing,us-west1,Production,628.55,125.71,TB processed,PRO-688,2023,1,1,2023-01,Reserved Instance Candidate,210.59
1/1/2023,GCP,BigQuery,Product,A/B Testing,europe-west1,Development,68.99,13.8,TB processed,PRO-590,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,BigQuery,Product,A/B Testing,asia-southeast1,Staging,209.18,41.84,TB processed,PRO-624,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Cloud Functions,Product,A/B Testing,us-central1,Testing,25.77,412.35,units,PRO-103,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Cloud Functions,Product,A/B Testing,us-west1,Production,87.58,374.91,units,PRO-696,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Cloud SQL,Product,A/B Testing,us-west1,Production,332.25,10667.75,units,PRO-520,2023,1,1,2023-01,Optimized,0
1/1/2023,GCP,Cloud SQL,Product,A/B Testing,asia-southeast1,Staging,91.42,265.36,units,PRO-448,2023,1,1,2023-01,Potential Waste,65.87
